goalTime,epochScnds,"Chelsea
Pts","Chelsea
F","Chelsea
A","Chelsea
GD","Manchester City
Pts","Manchester City
F","Manchester City
A","Manchester City
GD","Arsenal
Pts","Arsenal
F","Arsenal
A","Arsenal
GD","Manchester United
Pts","Manchester United
F","Manchester United
A","Manchester United
GD","Tottenham Hotspur
Pts","Tottenham Hotspur
F","Tottenham Hotspur
A","Tottenham Hotspur
GD","Liverpool
Pts","Liverpool
F","Liverpool
A","Liverpool
GD","Southampton
Pts","Southampton
F","Southampton
A","Southampton
GD","Swansea City
Pts","Swansea City
F","Swansea City
A","Swansea City
GD","Stoke City
Pts","Stoke City
F","Stoke City
A","Stoke City
GD","Crystal Palace
Pts","Crystal Palace
F","Crystal Palace
A","Crystal Palace
GD","Everton
Pts","Everton
F","Everton
A","Everton
GD","West Ham United
Pts","West Ham United
F","West Ham United
A","West Ham United
GD","West Bromwich Albion
Pts","West Bromwich Albion
F","West Bromwich Albion
A","West Bromwich Albion
GD","Leicester City
Pts","Leicester City
F","Leicester City
A","Leicester City
GD","Newcastle United
Pts","Newcastle United
F","Newcastle United
A","Newcastle United
GD","Sunderland
Pts","Sunderland
F","Sunderland
A","Sunderland
GD","Aston Villa
Pts","Aston Villa
F","Aston Villa
A","Aston Villa
GD","Bournemouth
Pts","Bournemouth
F","Bournemouth
A","Bournemouth
GD","Watford
Pts","Watford
F","Watford
A","Watford
GD","Norwich City
Pts","Norwich City
F","Norwich City
A","Norwich City
GD"
2015-10-17 16:44:20,1445096660,11,14,17,-3,21,23,8,15,17,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,15,15,11,4,10,10,10,0,9,8,10,-2,15,12,9,3,13,12,11,1,17,19,12,7,11,7,11,-4,15,18,17,1,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,16,-5,11,6,7,-1,9,12,14,-2
2015-10-17 16:47:00,1445096820,11,14,17,-3,21,24,8,16,17,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,15,15,11,4,10,10,10,0,9,8,10,-2,15,12,9,3,13,12,11,1,17,19,12,7,11,7,11,-4,15,18,17,1,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,11,6,7,-1,9,12,14,-2
2015-10-17 16:49:59,1445096999,11,14,17,-3,21,24,8,16,17,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,9,3,13,12,11,1,17,19,12,7,11,7,11,-4,16,19,17,2,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,11,6,7,-1,9,12,14,-2
2015-10-17 16:50:34,1445097034,11,14,17,-3,21,24,8,16,17,13,7,6,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,11,6,7,-1,9,12,14,-2
2015-10-17 17:48:21,1445100501,11,14,17,-3,21,24,8,16,19,14,7,7,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,8,-2,9,12,14,-2
2015-10-17 17:53:31,1445100811,11,14,17,-3,21,24,8,16,19,15,7,8,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,9,-3,9,12,14,-2
2015-10-17 17:59:40,1445101180,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,3,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,12,14,-2
2015-10-18 15:00:00,1445176800,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,4,6,17,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,10,12,14,-2
2015-10-18 15:13:51,1445177631,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,7,17,-10,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,12,15,-3
2015-10-18 15:19:53,1445177993,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,4,7,18,-11,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,10,13,15,-2
2015-10-18 15:25:11,1445178311,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,8,18,-10,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,13,16,-3
2015-10-18 15:32:07,1445178727,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,9,18,-9,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,13,17,-4
2015-10-18 15:33:54,1445178834,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,9,19,-10,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,14,17,-3
2015-10-18 16:21:31,1445181691,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,10,19,-9,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,14,18,-4
2015-10-18 16:23:33,1445181813,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,11,19,-8,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,14,19,-5
2015-10-18 16:42:51,1445182971,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,10,0,9,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,12,19,-7,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,14,20,-6
2015-10-19 19:00:00,1445277600,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,10,0,10,8,10,-2,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,12,19,-7,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,14,20,-6
2015-10-19 19:03:26,1445277806,11,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,11,-1,12,9,10,-1,15,12,10,2,13,12,11,1,17,20,12,8,11,7,11,-4,16,19,17,2,6,12,19,-7,3,8,19,-11,4,8,15,-7,8,11,17,-6,10,6,10,-4,9,14,20,-6
2015-10-24 15:00:00,1445695200,12,14,17,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,11,-1,13,9,10,-1,16,12,10,2,13,12,11,1,18,20,12,8,12,7,11,-4,17,19,17,2,6,12,19,-7,3,8,19,-11,5,8,15,-7,8,11,17,-6,11,6,10,-4,10,14,20,-6
2015-10-24 15:16:33,1445696193,11,14,18,-4,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,11,-1,13,9,10,-1,16,12,10,2,13,12,11,1,20,21,12,9,12,7,11,-4,17,19,17,2,6,12,19,-7,3,8,19,-11,5,8,15,-7,8,11,17,-6,11,6,10,-4,10,14,20,-6
2015-10-24 15:42:01,1445697721,11,14,18,-4,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,11,-1,12,9,11,-2,16,12,10,2,13,12,11,1,20,21,12,9,12,7,11,-4,17,19,17,2,6,12,19,-7,3,8,19,-11,5,8,15,-7,8,11,17,-6,13,7,10,-3,10,14,20,-6
2015-10-24 16:02:01,1445698921,11,14,18,-4,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,11,-1,12,9,11,-2,16,12,10,2,13,12,11,1,20,21,12,9,14,8,11,-3,17,19,17,2,6,12,19,-7,3,8,19,-11,5,8,15,-7,8,11,17,-6,13,7,10,-3,9,14,21,-7
2015-10-24 16:12:56,1445699576,12,15,18,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,11,-1,12,9,11,-2,16,12,10,2,13,12,11,1,18,21,13,8,14,8,11,-3,17,19,17,2,6,12,19,-7,3,8,19,-11,5,8,15,-7,8,11,17,-6,13,7,10,-3,9,14,21,-7
2015-10-24 16:14:06,1445699646,12,15,18,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,10,11,-1,12,9,11,-2,15,12,11,1,13,12,11,1,18,21,13,8,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,5,8,15,-7,8,11,17,-6,13,7,10,-3,9,14,21,-7
2015-10-24 16:17:50,1445699870,12,15,18,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,10,10,12,-2,12,9,11,-2,15,12,11,1,13,12,11,1,18,21,13,8,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,7,9,15,-6,8,11,17,-6,13,7,10,-3,9,14,21,-7
2015-10-24 16:23:22,1445700202,12,15,18,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,11,12,-1,12,9,11,-2,15,12,11,1,13,12,11,1,18,21,13,8,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,5,9,16,-7,8,11,17,-6,13,7,10,-3,9,14,21,-7
2015-10-24 16:24:59,1445700299,12,15,18,-3,21,24,8,16,19,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,11,12,-1,12,9,12,-3,15,12,11,1,13,12,11,1,18,21,13,8,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,5,9,16,-7,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-24 16:30:00,1445700600,12,15,18,-3,21,24,8,16,20,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,11,12,-1,12,9,12,-3,15,12,11,1,14,12,11,1,18,21,13,8,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,5,9,16,-7,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-24 16:35:46,1445700946,11,15,19,-4,21,24,8,16,20,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,11,11,12,-1,12,9,12,-3,15,12,11,1,14,12,11,1,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,5,9,16,-7,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-24 16:42:07,1445701327,11,15,19,-4,21,24,8,16,20,16,7,9,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,14,12,11,1,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-24 17:05:36,1445702736,11,15,19,-4,21,24,8,16,22,17,7,10,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,12,12,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-24 17:07:25,1445702845,11,15,19,-4,21,24,8,16,22,18,7,11,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,12,13,-1,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-24 17:13:12,1445703192,11,15,19,-4,21,24,8,16,22,18,8,10,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,19,-7,3,8,19,-11,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-25 12:00:00,1445774400,11,15,19,-4,21,24,8,16,22,18,8,10,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,7,12,19,-7,4,8,19,-11,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-25 12:47:16,1445777236,11,15,19,-4,21,24,8,16,22,18,8,10,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,20,-8,6,9,19,-10,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-25 13:22:54,1445779374,11,15,19,-4,21,24,8,16,22,18,8,10,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,21,-9,6,10,19,-9,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-25 13:44:06,1445780646,11,15,19,-4,21,24,8,16,22,18,8,10,19,15,8,7,14,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-25 14:05:00,1445781900,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,15,11,7,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,9,11,17,-6,13,8,10,-2,9,14,21,-7
2015-10-25 14:05:49,1445781949,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,14,11,8,3,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,11,12,17,-5,13,8,10,-2,9,14,21,-7
2015-10-25 14:13:28,1445782408,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,15,12,8,4,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,9,12,18,-6,13,8,10,-2,9,14,21,-7
2015-10-25 14:21:38,1445782898,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,13,8,5,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,19,-7,13,8,10,-2,9,14,21,-7
2015-10-25 14:34:00,1445783640,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,14,8,6,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,20,-8,13,8,10,-2,9,14,21,-7
2015-10-25 15:18:09,1445786289,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,15,8,7,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,21,-9,13,8,10,-2,9,14,21,-7
2015-10-25 15:25:21,1445786721,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,13,8,10,-2,13,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-25 16:15:00,1445789700,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,14,8,10,-2,14,15,12,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-25 17:47:49,1445795269,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,16,9,10,-1,13,15,13,2,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-25 17:56:43,1445795803,11,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,14,9,11,-2,14,16,13,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-31 12:45:00,1446295500,12,15,19,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,15,9,11,-2,14,16,13,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-31 12:48:22,1446295702,14,16,19,-3,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,14,9,12,-3,14,16,13,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-31 13:32:24,1446298344,12,16,20,-4,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,15,10,12,-2,14,16,13,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-31 14:17:21,1446301041,11,16,21,-5,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,17,11,12,-1,14,16,13,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-31 14:25:52,1446301552,11,16,22,-6,22,24,8,16,22,18,8,10,20,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,12,0,12,9,12,-3,15,12,11,1,13,13,13,0,20,22,13,9,14,8,11,-3,19,20,17,3,6,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,13,8,10,-2,9,14,21,-7
2015-10-31 15:00:00,1446303600,11,16,22,-6,23,24,8,16,23,18,8,10,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,14,12,12,0,13,9,12,-3,16,12,11,1,13,13,13,0,21,22,13,9,15,8,11,-3,20,20,17,3,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,14,8,10,-2,10,14,21,-7
2015-10-31 15:29:13,1446305353,11,16,22,-6,23,24,8,16,23,18,8,10,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,14,12,12,0,13,9,12,-3,16,12,11,1,13,13,13,0,21,22,13,9,17,9,11,-2,19,20,18,2,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,14,8,10,-2,10,14,21,-7
2015-10-31 15:38:06,1446305886,11,16,22,-6,23,24,8,16,23,18,8,10,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,14,12,12,0,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,14,8,17,9,11,-2,19,20,18,2,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,9,10,-1,10,14,21,-7
2015-10-31 16:03:12,1446307392,11,16,22,-6,23,24,8,16,23,18,8,10,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,14,12,12,0,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,17,9,11,-2,19,20,18,2,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,10,14,21,-7
2015-10-31 16:06:16,1446307576,11,16,22,-6,23,24,8,16,25,19,8,11,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,13,-1,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,17,9,11,-2,19,20,18,2,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,10,14,21,-7
2015-10-31 16:12:39,1446307959,11,16,22,-6,23,24,8,16,25,19,8,11,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,13,-1,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,15,9,12,-3,20,21,18,3,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,10,14,21,-7
2015-10-31 16:19:57,1446308397,11,16,22,-6,23,24,8,16,25,19,8,11,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,13,-1,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,9,13,-4,22,22,18,4,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,10,14,21,-7
2015-10-31 16:22:27,1446308547,11,16,22,-6,25,25,8,17,25,19,8,11,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,13,-1,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,9,13,-4,22,22,18,4,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,9,14,22,-8
2015-10-31 16:25:45,1446308745,11,16,22,-6,25,25,8,17,25,20,8,12,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,14,-2,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,9,13,-4,22,22,18,4,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,9,14,22,-8
2015-10-31 16:30:56,1446309056,11,16,22,-6,25,25,8,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,9,13,-4,22,22,18,4,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,9,14,22,-8
2015-10-31 16:32:30,1446309150,11,16,22,-6,25,25,8,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,9,14,-5,22,23,18,5,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,9,14,22,-8
2015-10-31 16:38:51,1446309531,11,16,22,-6,23,25,9,16,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,9,14,-5,22,23,18,5,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,10,15,22,-7
2015-10-31 16:39:41,1446309581,11,16,22,-6,23,25,9,16,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,10,14,-4,22,23,19,4,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,10,15,22,-7
2015-10-31 16:44:15,1446309855,11,16,22,-6,25,26,9,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,13,13,13,0,20,22,15,7,14,10,14,-4,22,23,19,4,7,12,22,-10,6,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,9,15,23,-8
2015-11-01 13:30:00,1446384600,11,16,22,-6,25,26,9,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,14,13,13,0,20,22,15,7,14,10,14,-4,22,23,19,4,7,12,22,-10,7,11,19,-8,4,9,17,-8,8,12,22,-10,16,10,10,0,9,15,23,-8
2015-11-01 13:48:14,1446385694,11,16,22,-6,25,26,9,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,16,14,13,1,20,22,15,7,14,10,14,-4,22,23,19,4,7,12,22,-10,6,11,20,-9,4,9,17,-8,8,12,22,-10,16,10,10,0,9,15,23,-8
2015-11-01 14:00:29,1446386429,11,16,22,-6,25,26,9,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,16,15,13,2,20,22,15,7,14,10,14,-4,22,23,19,4,7,12,22,-10,6,11,21,-10,4,9,17,-8,8,12,22,-10,16,10,10,0,9,15,23,-8
2015-11-01 14:18:02,1446387482,11,16,22,-6,25,26,9,17,25,21,8,13,21,15,8,7,17,16,8,8,17,12,12,0,14,16,13,3,13,12,15,-3,13,9,12,-3,16,12,11,1,16,15,14,1,20,22,15,7,14,10,14,-4,22,23,19,4,7,12,22,-10,6,12,21,-9,4,9,17,-8,8,12,22,-10,16,10,10,0,9,15,23,-8
